***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,3,,,,,,Num Repeats:,3,,,,,,,
PGA Gain:,64,(FixedPGA),,,,,PGA Gain:,64,(AutoPGA),,,,,,
System Temp (C):,32,,,,,,System Temp (C):,29.46,,,,,,,
Humidity (%):,47.72,,,,,,Humidity (%):,52.02,,,,,,,
Lamp Indicator:,1119,,,,,,Lamp Indicator:,1099,,,,,,,
Data Date-Time:,2025/08/09T13:31:17,,,,,,Data Date-Time:,2025/08/09T13:22:04,,,,,,,
Total Measurement Time in sec:,2.4170688,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-R210,,,,,,Shift Vector Coefficients:,-5.72686255341989,0.0566949379947153,-0.000136804211203387,,,,,
Serial Number:,734R012,(N/A),,,,,Pixel to Wavelength Coefficients:,1812.09528251196,-0.912948081806683,-0.000238884275033469,,,,,
GUI Version:,3.9.8,Revision:,830,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.10,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(hh:mm:ss):,N/A,,,,,,,
UUID:,D6:65:30:51:9A:41:0D:28,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Not activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Num Scan:,3

Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.894453969064,0.324164888989915,61165,28996
904.808608847648,0.325522245472453,71524,33801
910.020793259393,0.323234718397756,81743,38834.3333333333
913.924914998427,0.329036195470775,88693,41577
917.82473682051,0.326966356034202,96017,45225.3333333333
921.720258725642,0.329989804294483,105300,49253.6666666667
925.611480713823,0.330927413077697,115956,54121
929.498402785054,0.332887479550253,129721,60273
933.381024939334,0.329219252320327,145333,68099.6666666667
937.259347176664,0.328330273587716,161102,75643.3333333333
941.133369497043,0.328741936696488,176880,82973
945.003091900472,0.326326426194552,190875,90037.3333333333
948.86851438695,0.328231410706404,204873,96217.3333333333
954.015722275886,0.327296438236353,222646,104789.666666667
957.871111622812,0.329714559745776,236435,110661.666666667
961.722201052788,0.330177697670798,250209,116983.666666667
965.568990565813,0.332514474301631,265026,123246.333333333
969.411480161888,0.33344256827719,277918,128965.666666667
973.249669841012,0.33493349543549,291257,134692.333333333
977.083559603186,0.338999962866523,304760,139623.333333333
980.913149448408,0.339795267722136,316097,144552.333333333
984.738439376681,0.340475018811549,326323,148995.333333333
988.559429388003,0.34080831259066,334592,152653.666666667
993.64739397673,0.34320605836277,344807,156448
997.458350848501,0.342562298271724,349688,158898
1001.26500780332,0.341607362758123,353644,161049.333333333
1005.06736484119,0.341275858534637,357116,162754.666666667
1008.86542196211,0.341316503027957,359485,163819
1012.65917916608,0.34024781747776,360943,164888.666666667
1016.44863645309,0.34210458118306,363031,165135
1020.23379382316,0.340554675035995,363948,166144
1024.01465127628,0.338308813940864,364282,167158.666666667
1027.79120881244,0.338505533776957,365769,167765
1032.81993010096,0.337833321257658,367653,168890.333333333
1036.58645449757,0.336776325790099,369308,170064
1040.34867897724,0.334285581435887,370049,171385.333333333
1044.10660353995,0.334203995231305,372221,172423.666666667
1047.86022818571,0.334253790171125,373567,173027.333333333
1051.60955291452,0.332732501399835,375404,174488.333333333
1055.35457772639,0.33290648991275,377310,175304
1059.0953026213,0.331902510885705,379148,176565.666666667
1062.83172759926,0.331293999886011,381319,177825.666666667
1066.56385266027,0.330422402410993,384184,179521.666666667
1071.53333064858,0.330140136910874,387908,181379.666666667
1075.25542257003,0.329343519096767,390607,182977
1078.97321457454,0.32828560469842,393646,184850.333333333
1082.6867066621,0.328296085509938,396671,186266.333333333
1086.3958988327,0.328045976412305,399870,187876.666666667
