***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,3,,,,,,Num Repeats:,3,,,,,,,
PGA Gain:,64,(FixedPGA),,,,,PGA Gain:,64,(AutoPGA),,,,,,
System Temp (C):,33.72,,,,,,System Temp (C):,29.46,,,,,,,
Humidity (%):,43,,,,,,Humidity (%):,52.02,,,,,,,
Lamp Indicator:,1139,,,,,,Lamp Indicator:,1099,,,,,,,
Data Date-Time:,2025/08/09T13:50:56,,,,,,Data Date-Time:,2025/08/09T13:22:04,,,,,,,
Total Measurement Time in sec:,2.4135002,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-R210,,,,,,Shift Vector Coefficients:,-5.72686255341989,0.0566949379947153,-0.000136804211203387,,,,,
Serial Number:,734R012,(N/A),,,,,Pixel to Wavelength Coefficients:,1812.09528251196,-0.912948081806683,-0.000238884275033469,,,,,
GUI Version:,3.9.8,Revision:,830,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.10,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(hh:mm:ss):,N/A,,,,,,,
UUID:,D6:65:30:51:9A:41:0D:28,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Not activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Num Scan:,3

Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.894453969064,0.302621023829478,61165,30470.6666666667
904.808608847648,0.297912105056707,71524,36019.6666666667
910.020793259393,0.301691072305905,81743,40809.3333333333
913.924914998427,0.303953291447004,88693,44049
917.82473682051,0.304704686023687,96017,47604
921.720258725642,0.307908614237322,105300,51822.6666666667
925.611480713823,0.307974143767285,115956,57058.3333333333
929.498402785054,0.31074524714223,129721,63425.6666666667
933.381024939334,0.311505706202784,145333,70934.6666666667
937.259347176664,0.31062431950434,161102,78791
941.133369497043,0.309460980712324,176880,86739.6666666667
945.003091900472,0.306529134186347,190875,94236.6666666667
948.86851438695,0.305875281593121,204873,101300
954.015722275886,0.304849119016501,222646,110348.333333333
957.871111622812,0.30631974316562,236435,116786.333333333
961.722201052788,0.307364507094279,250209,123293
965.568990565813,0.308199658646086,265026,130343.333333333
969.411480161888,0.309753385909248,277918,136195.666666667
973.249669841012,0.310183241882921,291257,142591.333333333
977.083559603186,0.311947923286629,304760,148597
980.913149448408,0.312201900981039,316097,154034.666666667
984.738439376681,0.313598325316853,326323,158507.333333333
988.559429388003,0.312674456517052,334592,162870
993.64739397673,0.314142439112372,344807,167276
997.458350848501,0.313725139867,349688,169807
1001.26500780332,0.311843497894065,353644,172473.666666667
1005.06736484119,0.313193714637026,357116,173626.333333333
1008.86542196211,0.312093792828294,359485,175221.333333333
1012.65917916608,0.310707037310097,360943,176494.666666667
1016.44863645309,0.310855471356348,363031,177455
1020.23379382316,0.309921283851733,363948,178286.333333333
1024.01465127628,0.307842889977546,364282,179306
1027.79120881244,0.307485850601135,365769,180186
1032.81993010096,0.306911773397412,367653,181353.666666667
1036.58645449757,0.305850682415489,369308,182615.666666667
1040.34867897724,0.303814498914417,370049,183842
1044.10660353995,0.303465628807266,372221,185069.666666667
1047.86022818571,0.302350733752723,373567,186216.333333333
1051.60955291452,0.300940540087845,375404,187740.666666667
1055.35457772639,0.300362145673945,377310,188945.333333333
1059.0953026213,0.299838075506701,379148,190095
1062.83172759926,0.298790197009138,381319,191645.333333333
1066.56385266027,0.298046876481781,384184,193416
1071.53333064858,0.299147215321851,387908,194796.666666667
1075.25542257003,0.297419319828361,390607,196934
1078.97321457454,0.297047152860119,393646,198636.333333333
1082.6867066621,0.295418089334293,396671,200915
1086.3958988327,0.296462117347491,399870,202049
1090.10079108636,0.295684967511752,402904,203946.666666667
