***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,Column 1,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,3,,,,,,Num Repeats:,3,,,,,,,
PGA Gain:,64,(FixedPGA),,,,,PGA Gain:,64,(AutoPGA),,,,,,
System Temp (C):,34.45,,,,,,System Temp (C):,29.46,,,,,,,
Humidity (%):,34.94,,,,,,Humidity (%):,52.02,,,,,,,
Lamp Indicator:,1144,,,,,,Lamp Indicator:,1099,,,,,,,
Data Date-Time:,2025/08/09T14:51:30,,,,,,Data Date-Time:,2025/08/09T13:22:04,,,,,,,
Total Measurement Time in sec:,2.4247229,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-R210,,,,,,Shift Vector Coefficients:,-5.72686255341989,0.0566949379947153,-0.000136804211203387,,,,,
Serial Number:,734R012,(N/A),,,,,Pixel to Wavelength Coefficients:,1812.09528251196,-0.912948081806683,-0.000238884275033469,,,,,
GUI Version:,3.9.8,Revision:,830,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.10,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.0.0,,,,,,Total Time(hh:mm:ss):,N/A,,,,,,,
UUID:,D6:65:30:51:9A:41:0D:28,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,D,,,,,,Device Status:,0x00000001,Activation Status:,Not activated,,,,,
Detector Board Version:,B,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Num Scan:,3

Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.894453969064,0.425140356698919,61165,22980.6666666667
904.808608847648,0.412871857733413,71524,27642.6666666667
910.020793259393,0.406121458165072,81743,32087
913.924914998427,0.403879210398961,88693,34995.3333333333
917.82473682051,0.40019761631042,96017,38207.6666666667
921.720258725642,0.394036034917302,105300,42500.3333333333
925.611480713823,0.396050233314786,115956,46584.6666666667
929.498402785054,0.396369889730435,129721,52076.3333333333
933.381024939334,0.391188466895843,145333,59044
937.259347176664,0.384579804875015,161102,66454
941.133369497043,0.379273346252465,176880,73859.3333333333
945.003091900472,0.374748209493196,190875,80538
948.86851438695,0.367013570339891,204873,87997.6666666667
954.015722275886,0.359786323365018,222646,97236.3333333333
957.871111622812,0.358053082447171,236435,103671.333333333
961.722201052788,0.352061468034477,250209,111235
965.568990565813,0.352316501383734,265026,117753
969.411480161888,0.344603280353122,277918,125693.666666667
973.249669841012,0.342110754500793,291257,132484.666666667
977.083559603186,0.341541382297942,304760,138808.666666667
980.913149448408,0.3375746865701,316097,145293.333333333
984.738439376681,0.335052470942184,326323,150867.333333333
988.559429388003,0.331528317248826,334592,155950.666666667
993.64739397673,0.330679170050177,344807,161026.333333333
997.458350848501,0.328334908012749,349688,164189.666666667
1001.26500780332,0.324535062000276,353644,167506.333333333
1005.06736484119,0.324300304193648,357116,169242.333333333
1008.86542196211,0.322035822828023,359485,171255.666666667
1012.65917916608,0.320778782826931,360943,172448.666666667
1016.44863645309,0.319171549784305,363031,174089.333333333
1020.23379382316,0.318062507617773,363948,174975.333333333
1024.01465127628,0.316366143112571,364282,175821.333333333
1027.79120881244,0.314820795288383,365769,177168.333333333
1032.81993010096,0.313015547162892,367653,178822.666666667
1036.58645449757,0.312977610575331,369308,179643.333333333
1040.34867897724,0.310883892251901,370049,180873.666666667
1044.10660353995,0.309625267040017,372221,182463.333333333
1047.86022818571,0.308732436146343,373567,183500
1051.60955291452,0.309208484027873,375404,184200.333333333
1055.35457772639,0.308103964421383,377310,185607
1059.0953026213,0.306656068671997,379148,187134
1062.83172759926,0.305316360243596,381319,188787
1066.56385266027,0.305656165899788,384184,190056.666666667
1071.53333064858,0.304359672931781,387908,192472.666666667
1075.25542257003,0.303430419764176,390607,194227
1078.97321457454,0.302991604998765,393646,195936
1082.6867066621,0.302204163779293,396671,197800
1086.3958988327,0.302063007975929,399870,199460
